latitude,longitude,confidence,frp
-17.0322,143.1245,39,10.4
-17.0082,142.9776,74,12.2
-17.0062,142.9652,100,31.8
-16.9919,142.8779,100,35.5
-16.9898,142.8653,100,279.5
-16.9877,142.8527,100,28.1
-16.9795,142.8672,100,312.5
-19.586,144.0345,100,49.5
-19.5514,143.9978,0,22
-19.542,143.9994,0,24.4
-19.5359,144.0216,19,7.4
-19.5343,144.0113,68,24
-19.531,143.9906,100,51.5
-19.5249,144.0128,100,23.8
-19.5233,144.0024,29,16.2
-19.5216,143.9922,100,75.6
-19.52,143.9819,100,26.2
-19.5123,143.9937,100,41.5
-19.5106,143.9835,100,87.5
-19.5053,143.9901,100,45.9
-16.9425,142.8995,65,22.4
-16.9465,142.86,100,59.5
-16.9796,143.0586,75,13
-16.9547,142.8456,50,20.3
-16.9568,142.8582,100,211.3
-16.9775,142.983,27,6.3
-16.9671,142.8564,100,176.7
-16.9692,142.869,100,318.6
-16.9774,142.8546,100,102.9
-16.9816,142.8797,91,19.8
-16.0631,144.5667,51,8.1
-16.8249,142.7896,23,8
-16.8295,142.7819,100,40.2
-17.2125,145.1476,74,13.8
-16.8399,142.7801,86,17.4
-17.2201,145.1363,71,10.2
-17.2217,145.1461,71,10.3
-16.8503,142.7782,88,19
-16.8797,142.9547,67,18.9
-16.8941,142.9137,100,37
-16.9003,142.8868,19,9.6
-16.9023,142.8993,54,14.8
-16.9044,142.9119,100,47.7
-16.9106,142.8849,25,17.2
-16.9126,142.8975,100,58.6
-16.9147,142.91,40,10
-16.9209,142.8831,76,26.7
-16.9229,142.8957,100,67.4
-16.925,142.9082,68,17.8
-16.9332,142.8939,100,63.5
-16.9301,142.8888,100,43.9
-16.9322,142.9014,60,26.9
-22.5347,150.2752,88,28
-22.6689,150.6487,57,19.9
-22.5879,149.3641,58,18.6
-22.5985,149.3628,74,19.2
-22.6001,149.3765,54,13.5
-22.6018,149.3904,39,10
-23.3654,150.5783,26,12.7
-23.3673,150.5952,96,40.6
-23.3771,150.5771,88,34.1
-23.379,150.5942,60,20.5
-29.1156,152.3835,82,57.6
-28.6132,151.9076,58,37.4
-28.9496,152.4159,92,104
-28.9524,152.4102,100,98.1
-28.9884,152.4957,76,47.8
-29.0561,152.4304,24,44.6
-29.0585,152.4584,49,65
-29.0353,152.5155,10,27.1
-29.0574,152.4239,9,28.7
-29.0595,152.4507,95,74.2
-29.1106,152.3613,67,43.4
-29.1128,152.3884,78,53.2
-29.1135,152.356,10,28
-29.5598,153.2964,65,48.2
-30.1278,152.3343,28,64.5
-30.1298,152.3592,26,66.3
-30.1286,152.3287,35,52
-30.1304,152.3522,93,86.9
-30.1715,152.5038,59,46.9
-30.196,152.628,61,66
-30.2256,152.6232,25,46.7
-30.196,152.6225,43,57
-30.2257,152.6181,30,48.1
-30.8091,152.0428,89,70.5
-30.8116,152.0731,70,46.6
-30.7986,152.0663,64,41.1
-30.8131,152.0648,38,33.9
-17.0782,125.2406,84,14.3
-14.639,126.6088,35,7.3
-17.0681,125.2428,27,5.4
-17.0799,125.2535,70,9.3
-17.25,125.3937,70,9.3
-21.1054,118.86,57,8.2
-21.1037,118.8495,58,7.1
-26.5737,152.5242,36,17.7
-26.8406,152.2447,88,144.5
-26.231,150.9192,56,38.9
-26.8346,152.2166,37,29.2
-26.3751,150.7007,60,42.8
-26.3702,150.7097,59,41.8
-26.2368,150.9104,25,24.3
-26.5741,152.5161,53,26.3
-26.2207,150.9146,36,26.6
-29.0466,152.502,97,254.4
-29.0433,152.5544,82,75.5
-29.5734,153.3212,0,740.2
-28.9691,152.3396,89,130.2
-28.9874,152.4929,75,138.7
-28.9606,152.3675,78,89.7
-28.9788,152.5195,48,82
-28.9523,152.3963,92,172.8
-28.9441,152.4251,81,121.3
-28.9386,152.3996,92,172.5
-28.9647,152.3475,52,98.8
-28.9821,152.5009,97,230
-28.9477,152.4045,100,348
-28.4424,152.3509,29,21.1
-28.9712,152.2817,50,38.9
-29.569,153.2993,82,156.2
-29.5563,153.3026,91,184
-29.5481,153.3279,0,901.4
-29.5436,153.306,87,560.6
-29.1226,152.3899,68,65.3
-29.1317,152.3954,28,30.5
-29.1258,152.3674,71,73.5
-29.0744,152.4639,93,172.8
-29.0524,152.4945,73,202.7
-29.0824,152.4681,92,170.4
-29.0686,152.4703,38,79.7
-29.0636,152.4465,90,132.2
-29.0601,152.4982,70,75.4
-29.055,152.4741,63,69.7
-29.0516,152.526,61,63.9
-30.1236,152.3156,58,105.2
-30.1222,152.3762,43,73.8
-30.1168,152.3508,100,336.2
-30.0268,152.2977,65,54.5
-29.5728,153.2521,75,41.1
-30.2795,152.2397,82,67.3
-30.2931,152.2368,92,161.1
-30.2979,152.2596,76,55.2
-30.2879,152.543,65,29.6
-30.8115,152.0457,79,62
-30.2931,152.5491,54,24.2
-30.1846,152.1633,40,50.4
-30.2586,152.5826,48,42
-30.2357,152.5395,58,38.8
-30.2308,152.5161,52,20
-30.2062,152.5965,69,66.2
-30.1729,152.5056,54,51.3
-30.1681,152.4829,44,46.8
-30.0991,152.1636,34,72.9
-30.2107,152.6007,83,89.4
-30.1781,152.5099,49,26.7
-30.1733,152.4868,65,41
-30.1063,152.1661,53,52
-30.1601,152.4906,47,32.4
-30.1355,152.3727,25,57.8
-30.1299,152.3459,55,80
-11.8129,142.6785,75,19.4
-11.0295,142.6097,75,17.4
-11.0391,142.6083,84,29.6
-11.1148,142.4221,100,110.5
-11.1162,142.4324,90,38.3
-14.3019,135.4988,69,25.4
-12.4637,142.2142,35,9.8
-12.7453,143.3074,35,17
-12.7412,143.1258,84,37.7
-12.7427,143.1372,72,17.5
-12.7409,143.1318,80,28.6
-12.7541,143.1533,24,12.9
-12.8262,143.0065,54,14.4
-12.8354,142.7723,32,12.6
-12.9763,143.3702,81,34.9
-12.978,143.3825,77,36
-13.0315,143.3118,84,42
-13.0332,143.3242,80,33.2
-13.0399,143.3165,75,29.6
-11.9659,135.5987,0,12.3
-12.9196,141.6657,84,35.1
-13.002,142.1227,39,8.2
-13.0035,142.1333,63,12.9
-12.2183,136.799,63,9.1
-13.0403,142.1175,71,12
-13.1939,142.8602,30,11.7
-11.6503,132.8366,51,24.8
-13.1085,141.8797,87,38.3
-13.118,141.8784,87,38.9
-13.1194,141.8886,54,10.5
-13.1235,141.882,79,22.1
-12.2046,134.8011,56,17
-12.3075,134.9381,75,25.3
-12.3152,134.8411,72,21.2
-12.5938,136.5811,93,68.6
-12.5956,136.5928,70,15.2
-12.6035,136.5849,29,9.2
-12.493,135.7814,62,17
-12.6978,136.4045,27,7.1
-12.2309,133.0804,75,44
-12.2705,133.0733,75,40.3
-12.2742,133.0946,80,56.4
-12.4769,134.2196,66,21.3
-12.2834,133.0869,75,48.3
-12.4782,133.9776,59,19.4
-12.8983,136.3088,51,8.3
-13.9727,143.5754,59,14.5
-12.9181,136.0577,66,12.5
-14.0041,143.1243,56,19.2
-14.0057,143.1363,71,23.8
-14.0506,143.0996,25,12.4
-14.0522,143.1116,48,15.6
-12.4928,132.1234,46,25.9
-13.5908,134.3455,74,26.3
-14.7972,141.6821,61,8
-13.26,130.7776,28,31.3
-13.2547,130.7716,28,30.3
-13.2605,130.8021,75,78.4
-13.3276,130.8205,74,74.2
-14.2323,135.571,74,24.5
-14.2345,135.584,86,47.6
-14.245,135.5822,65,16.4
-14.2809,135.5359,95,91.6
-14.283,135.549,100,138.5
-14.2872,135.5416,100,207.9
-14.2894,135.5546,94,81
-14.2999,135.5528,83,37.4
-14.304,135.5119,86,43.3
-14.3146,135.5101,81,31
-15.3201,141.7659,87,35.9
-15.352,141.7833,53,13.3
-15.3534,141.7941,49,8.9
-15.453,142.076,91,48.1
-15.4545,142.0872,96,73.1
-15.4217,141.7671,65,9.1
-15.4628,142.0746,79,27.2
-15.4643,142.0858,99,88.9
-15.4658,142.097,100,116.4
-15.4673,142.1083,91,43.7
-15.4314,141.7657,44,6.4
-15.4757,142.0957,75,33
-15.4772,142.1069,66,18.6
-15.4787,142.1182,23,8.2
-15.4855,142.0943,53,16.3
-15.487,142.1055,49,15.9
-15.515,142.0902,90,48.4
-15.5166,142.1014,100,100
-15.5181,142.1127,95,65.6
-15.5196,142.1239,76,16.4
-15.528,142.1113,91,50
-15.5295,142.1226,77,22.4
-15.6021,142.1296,78,28.2
-15.6036,142.141,59,17.6
-15.9513,144.3964,83,79.5
-15.9532,144.4125,88,80.7
-15.9551,144.4282,86,73.9
-15.9571,144.444,79,48.1
-15.959,144.4601,58,34
-15.9707,144.4587,72,29.7
-15.9746,144.3935,46,26.9
-15.9845,144.4738,38,33.8
-15.9864,144.4899,33,32.6
-15.9982,144.4884,44,34.7
-16.0099,144.487,19,14.9
-16.0268,144.4633,68,17.1
-16.0622,144.5598,54,17.7
-13.9985,130.8006,57,44.5
-14.0038,130.8297,76,79.3
-13.9685,130.7386,61,59.7
-14.0003,130.8233,79,98.4
-14.123,130.735,81,113.5
-16.5274,139.3606,67,18
-16.5354,139.353,75,82
-16.5368,139.3623,55,22.8
-17.036,143.0873,50,24.6
-16.5444,139.3516,100,82.2
-16.5458,139.3609,55,20.8
-16.5472,139.3703,50,18.4
-16.5548,139.3595,94,46.5
-16.5537,139.2262,46,15.3
-17.079,143.0816,84,35.8
-16.5627,139.2248,66,11.2
-16.5641,139.2341,76,11.2
-16.1884,136.5824,75,36.1
-16.198,136.5808,50,19.4
-16.2021,136.5852,59,14.7
-16.6277,139.2279,85,23.1
-16.6367,139.2265,79,21.1
-16.638,139.2358,57,9.9
-17.2092,143.1281,62,27.7
-17.4573,145.0429,70,31.6
-17.4585,145.0363,71,33.7
-16.3417,136.5108,69,14.5
-16.378,136.532,83,27.5
-16.3877,136.5304,84,29.5
-16.3894,136.5412,75,17.4
-16.8101,138.6562,99,71.6
-16.8115,138.6655,90,36.1
-16.8205,138.6641,84,25.3
-16.8219,138.6735,86,28.8
-16.8233,138.6828,91,41.9
-16.8247,138.6921,76,16
-16.8302,138.7295,74,13.6
-16.8406,138.7374,82,20.6
-16.842,138.7467,91,37.6
-17.8351,145.4999,28,26.9
-17.89,145.5158,51,31.5
-17.4338,138.8268,70,11.6
-17.4428,138.8253,54,7.3
-19.4003,147.0142,46,33.3
-19.4034,147.0448,27,31.3
-19.402,147.0393,45,41.6
-19.3644,146.505,40,36.1
-19.5564,147.2278,64,34.2
-19.4806,143.9806,98,171.4
-19.4827,143.9982,71,29.9
-19.4925,143.9789,79,48.5
-19.4946,143.9966,87,74.8
-19.5278,144.0208,49,48.7
-19.5397,144.019,53,46.9
-19.5517,144.0172,76,66.8
-16.9741,143.0606,92,70.5
-16.0191,136.3476,73,14.8
-16.0208,136.3587,82,25.2
-17.2336,145.1211,79,51.1
-17.2357,145.1397,68,34.5
-16.9921,143.0308,59,18.6
-16.9938,143.0443,66,22.2
-16.0116,136.1758,66,13.9
-16.0135,136.1872,24,9.2
-17.0132,143.1107,91,67.6
-16.0233,136.1856,68,21.8
-17.0239,143.1093,87,46.9
-17.0347,143.1078,84,39.8
-16.5247,139.342,77,13.3
-16.526,139.3513,100,130.6
-19.5536,144.0346,77,79.7
-19.5656,144.0328,97,160.9
-19.5775,144.0311,82,90.6
-19.5795,144.0485,70,48.5
-19.5875,144.0123,93,113.1
-19.5895,144.0296,99,190.3
-19.5974,143.9939,46,28.1
-14.1285,130.7644,35,37.5
-15.3563,134.2226,37,11.2
-15.9729,136.6972,82,24.7
-15.9746,136.7079,68,14.5
-16.8702,142.8772,88,51
-16.8718,142.8904,57,22.6
-16.8807,142.8758,93,69.9
-16.8879,142.8483,84,40.2
-16.8913,142.8744,99,112.8
-16.893,142.8875,95,82.5
-16.9104,142.9389,53,11.3
-16.0287,136.6769,65,16.9
-16.033,136.6811,50,7.4
-16.9295,142.8768,100,117.5
-16.9311,142.8899,65,23.5
-15.985,136.2616,80,24.3
-15.9868,136.2728,67,15
-16.94,142.8754,94,75.3
-16.9417,142.8885,89,48.7
-16.9634,143.0621,71,23.4
-16.9651,143.0756,77,28.4
-16.9523,142.8871,17,15
-16.9724,143.0471,37,37.7
-20.7371,139.4809,53,6
-33.0043,138.85,56,7.4
-32.6651,138.8032,56,7.5
-32.7054,138.2133,34,5.7
-16.5617,122.8806,72,41.3
-21.1037,118.8988,57,18.2
-21.1077,118.8285,95,116
-21.0979,118.8471,94,113.6
-21.1097,118.8456,98,148.3
-21.0841,118.8314,89,79.6
-30.6419,115.7841,57,12.1
-32.4179,116.1452,47,14.2
-31.9083,115.818,24,5.6
-31.9559,116.0619,49,9.3
-35.4026,149.1367,59,6.1
-29.5832,153.2374,89,34.9
-29.5815,153.2483,91,44.1
-29.5798,153.2592,81,20.4
-29.5781,153.27,87,31.3
-29.5764,153.2809,90,36.8
-29.5747,153.2921,92,44.5
-29.573,153.3031,96,65
-29.7191,152.4064,82,32.6
-29.7065,152.4904,70,11.1
-29.7345,152.4151,87,37.9
-29.7329,152.4256,94,47.2
-29.7313,152.4361,92,41.5
-29.7155,152.541,82,22.6
-32.6987,147.2023,33,6.9
-31.7367,147.1597,70,15.4
-30.8404,152.0359,76,61.4
-30.8013,152.0495,100,98.8
-30.8028,152.0391,94,123.7
-30.2804,152.5827,57,22.9
-30.2666,152.6127,50,11
-30.2682,152.6022,93,45.2
-30.2698,152.5916,100,95.8
-30.2575,152.6109,99,78.2
-30.2591,152.6004,100,129.8
-30.2607,152.5898,100,118.3
-30.2623,152.5792,65,20.8
-30.2406,152.6127,65,36.4
-30.2422,152.6022,87,50.9
-30.2425,152.537,60,23.3
-30.2441,152.5264,84,66
-30.2351,152.5246,57,15.8
-30.2054,152.6601,35,20.6
-30.2149,152.5967,75,47.4
-30.2165,152.5862,65,29.7
-30.2181,152.5756,98,73.2
-30.2197,152.5651,84,30.8
-30.2027,152.6161,90,34.7
-30.2043,152.6055,100,112.4
-30.2059,152.5948,95,55.7
-30.1936,152.6142,94,53.7
-30.1952,152.6036,80,20.4
-30.2,152.5719,92,45.2
-30.2016,152.5614,100,249.2
-30.2031,152.5508,87,28.9
-30.2499,152.2362,68,10.8
-30.2515,152.2258,83,19.8
-30.1626,152.5141,88,33.9
-30.1642,152.5037,61,16.9
-30.1658,152.4931,80,45.2
-30.1673,152.4825,0,49.8
-30.2106,152.1895,78,60.9
-30.2016,152.1878,10,17.3
-30.1331,152.3997,49,12.6
-30.1362,152.3788,100,171.8
-30.1377,152.3684,100,170.8
-30.1393,152.358,91,63.8
-30.124,152.3979,94,217.9
-30.1256,152.3875,100,361.1
-30.1271,152.377,94,462.9
-30.1287,152.3666,90,120.8
-30.1303,152.3561,75,97.8
-30.1626,152.1374,66,44.6
-30.115,152.3961,89,140.5
-30.1165,152.3857,99,181.4
-30.1181,152.3752,74,64.2
-30.1212,152.3543,54,43.8
-30.1228,152.344,71,70.1
-30.1243,152.3338,48,50.3
-30.1075,152.3839,51,38.1
-30.1091,152.3734,69,91.7
-30.1122,152.3524,0,55.8
-30.1137,152.3421,66,67.9
-30.1152,152.332,87,88.4
-30.1168,152.3216,54,50.4
-30.1183,152.3112,100,172.9
-30.1199,152.3009,100,97.3
-30.1,152.3716,0,9
-30.1061,152.1526,83,33.7
-30.1076,152.1422,41,16.7
-30.0879,152.2134,81,29.8
-30.0925,152.1821,85,35.8
-30.094,152.1717,100,111.8
-30.0956,152.1612,100,107
-30.0971,152.1508,99,76.2
-30.085,152.1699,91,37.2
-30.0621,152.262,69,26.2
-30.0652,152.2411,83,58.2
-30.076,152.1682,56,8.5
-30.0775,152.1577,44,7
-30.0515,152.2708,49,17.5
-30.0531,152.2602,62,18
-30.0546,152.2498,80,30
-30.0288,152.2985,57,26.8
-29.7645,152.4642,55,35.6
-29.74,152.5025,21,12.4
-29.742,152.4274,93,45.8
-29.7416,152.4919,50,21.2
-29.5184,153.224,41,5.1
-29.5104,153.3354,85,37.4
-29.5087,153.3463,75,568.8
-29.5232,153.3154,66,33.2
-29.5214,153.3263,94,196.4
-29.5197,153.3373,94,1195.6
-29.5342,153.3063,93,50
-29.5324,153.3173,100,158
-29.5307,153.3283,94,169.4
-29.529,153.3393,75,103.3
-29.6797,152.4199,89,38
-29.6781,152.4303,42,11.7
-29.5434,153.3083,42,23.3
-29.5417,153.3192,100,224.9
-29.54,153.3302,87,1134.6
-29.6919,152.4008,96,60.5
-29.6903,152.4114,76,34.7
-29.551,153.3211,83,25.3
-29.5493,153.3322,0,53.5
-29.7009,152.4027,92,41.1
-29.5773,153.2136,83,23
-29.5756,153.2245,86,28.6
-29.5722,153.2464,88,30.4
-29.71,152.4046,92,41.9
-29.5849,153.2265,47,8.3
-28.9869,152.4865,100,88.8
-29.3266,152.4437,64,14.2
-29.1314,152.3923,51,20
-29.133,152.3819,100,199.1
-29.1345,152.3715,92,43.6
-29.1176,152.4214,86,38.1
-29.1192,152.411,98,74.1
-29.1208,152.4008,86,35.8
-29.1223,152.3905,100,106
-29.1239,152.3801,100,99.8
-29.1255,152.3697,90,36
-29.127,152.3594,90,37
-29.1085,152.4197,85,30.6
-29.1101,152.4093,99,79.3
-29.1117,152.399,80,18.1
-29.0898,152.4812,92,47
-29.0915,152.4706,97,66.5
-29.0947,152.4493,52,17.3
-29.0791,152.49,100,161.8
-29.0807,152.4794,100,645.5
-29.0824,152.4688,100,242.3
-29.0732,152.4671,96,56.5
-29.0748,152.4566,100,145.1
-29.0581,152.5119,76,13.4
-29.0597,152.5013,96,61
-29.0613,152.4908,92,53.1
-29.0629,152.4803,93,45.9
-29.0645,152.4697,78,24.2
-29.0661,152.459,94,52.1
-29.0677,152.4485,87,33.2
-29.0458,152.5312,100,149.8
-29.0474,152.5206,100,103.6
-29.049,152.51,100,86.6
-29.0506,152.4995,100,92.9
-29.0522,152.4889,86,29.4
-29.0538,152.4783,54,9.5
-29.0617,152.4258,90,38.7
-29.0633,152.4154,92,44.2
-29.0287,152.5822,96,62.4
-29.0303,152.5717,100,85.2
-29.0319,152.5611,49,9.3
-29.0415,152.4976,81,29
-29.0431,152.487,76,21.3
-29.0447,152.4764,50,8.9
-29.0542,152.4138,64,16.9
-29.07,152.3083,90,59
-29.0212,152.5698,43,8
-29.0099,152.4589,87,29.3
-29.0115,152.4481,80,17
-29.0131,152.4375,78,16.2
-28.9976,152.478,86,26
-28.9992,152.4676,100,91.3
-29.0008,152.4569,98,73.8
-28.9804,152.529,93,46.5
-28.982,152.5184,97,62.8
-28.9853,152.497,95,54.3
-28.9885,152.4762,94,49.6
-28.9697,152.5378,90,35.6
-28.9713,152.5271,100,119.6
-28.9729,152.5165,100,136.1
-28.9746,152.5059,100,235.3
-28.9762,152.4952,100,102.8
-29.0097,152.2747,29,27.1
-28.9623,152.5415,86,27.3
-28.9639,152.5309,95,60.6
-28.9655,152.5203,76,13.9
-28.9687,152.4989,46,22.6
-29.0033,152.2679,53,30.6
-28.958,152.5078,89,38.2
-28.9596,152.4971,99,76.9
-28.9611,152.4866,93,44.6
-28.9488,152.5059,100,209.4
-28.9504,152.4954,100,342.4
-28.952,152.485,100,115.3
-28.9536,152.4745,79,30.6
-28.971,152.3586,35,7
-28.9726,152.3481,52,17.6
-28.9742,152.3377,99,81.5
-28.9757,152.3274,82,31.2
-28.9773,152.3171,85,25.7
-28.9851,152.2645,83,39.5
-28.9413,152.4938,88,33.4
-28.9429,152.4832,87,31.3
-28.9525,152.4198,57,41.1
-28.9541,152.4093,55,29.6
-28.9572,152.3883,80,18.2
-28.9588,152.3778,94,49.1
-28.9604,152.3674,100,115.9
-28.9619,152.3569,100,179.8
-28.9635,152.3463,100,189.7
-28.9651,152.3357,100,92.2
-28.9745,152.2734,77,28.4
-28.9761,152.2628,96,60.5
-28.9434,152.418,100,291.6
-28.945,152.4075,100,387.6
-28.9465,152.397,100,87
-28.9481,152.3865,100,144.4
-28.9497,152.376,100,130.8
-28.9513,152.3656,100,91.4
-28.9529,152.3551,100,294.4
-28.9545,152.3445,100,131.7
-28.9607,152.3027,68,23.8
-28.9623,152.2923,93,48.2
-28.9638,152.282,91,41.6
-28.9654,152.2716,83,26.2
-28.9343,152.4161,69,15.4
-28.9359,152.4057,100,123.6
-28.9374,152.3953,100,357.9
-28.939,152.3848,89,34.9
-28.8135,151.8677,99,82.2
-28.8151,151.8575,100,164
-28.6806,152.6245,59,9.8
-28.6822,152.6141,87,27.8
-28.6739,152.6167,89,33.8
-28.6755,152.6063,59,7.4
-28.66,152.6466,97,71.3
-28.6615,152.6362,99,82.9
-28.6152,151.9016,67,8.9
-28.6167,151.8914,64,7.8
-28.4452,152.353,89,31.8
-28.4469,152.3425,81,16
-28.4377,152.3566,93,50
-28.4393,152.3462,92,46.5
-28.4425,152.3251,20,18.6
-28.5104,151.8691,73,13
-28.4318,152.3338,55,19.8
-28.4334,152.3233,91,39.7
-28.4211,152.3424,49,11
-28.4227,152.3319,68,14.9
-28.4243,152.3215,84,22.7
-28.1663,153.1443,60,14.5
-28.554,149.8532,44,4.8
-28.44,147.5784,66,11.2
-28.4423,147.5722,66,11.7
-27.5666,152.9811,58,4.9
-27.2447,152.4379,100,137.5
-27.2463,152.4274,100,157.8
-26.8558,152.4613,81,19.6
-26.853,152.2327,77,24.6
-26.8314,152.2501,66,18.3
-26.833,152.2396,48,16.7
-26.6986,152.7006,89,39.3
-26.7003,152.6898,72,13.1
-26.5783,152.5698,73,19.3
-26.58,152.5588,86,30
-26.5708,152.5571,51,12.6
-26.5791,152.5038,32,10.3
-26.573,152.5081,62,8.7
-26.5747,152.497,75,15
-26.5637,152.5063,80,20.9
-26.432,150.9893,76,14.3
-26.423,150.9876,87,30.9
-26.406,150.6558,51,14.3
-26.3927,150.6842,62,16.7
-26.3956,150.6642,45,14.1
-26.3817,150.6961,69,20.1
-26.3831,150.6861,61,16.4
-26.3713,150.7045,100,239.9
-26.3727,150.6945,100,151.5
-26.3741,150.6845,88,36.3
-26.3637,150.6929,96,57.3
-26.3475,150.7413,88,32.2
-26.3532,150.7013,35,8.5
-26.3547,150.6913,61,13.1
-26.3385,150.7397,92,45.1
-26.328,150.748,22,6
-26.3295,150.738,80,18.9
-26.3623,150.5079,57,7.3
-26.2619,151.0133,73,14.3
-26.2692,150.9632,60,12.4
-26.2502,150.9748,65,9.7
-26.2528,150.8931,53,13
-26.2318,150.9098,95,52.8
-26.2333,150.8998,79,24.3
-26.2214,150.9182,67,10.1
-26.2228,150.9082,91,40.1
-26.2243,150.8982,91,41.9
-26.1695,151.0835,57,6.8
-26.171,151.0734,72,11.8
-26.1605,151.0818,95,53.1
-26.162,151.0718,81,19.5
-25.9745,150.9059,88,31.5
-25.976,150.8959,31,7.1
-22.6227,150.5009,91,39.1
-22.5879,149.3362,65,15.1
-22.5866,149.346,78,19.3
-22.5852,149.3557,18,7.9
-22.5956,149.3474,95,54.2
-22.5942,149.3572,62,14.9
-22.5901,149.3865,5,10.6
-22.6046,149.3489,75,17.3
-22.6032,149.3587,84,29.1
-22.5978,149.3977,80,33
-22.6123,149.3602,90,40.2
-22.6109,149.37,100,83.1
-22.6081,149.3895,65,29.5
-22.5079,150.2736,81,25.1
-22.5183,150.2654,92,47.4
-22.5169,150.2752,93,48.8
-22.5288,150.2573,75,17.2
-22.5273,150.267,97,64.2
-22.5468,150.2604,88,34.1
-22.5558,150.262,78,27.4
-22.5634,150.2732,45,13
-22.562,150.2829,55,15.9
-22.5606,150.2926,48,16.1
-22.5711,150.2845,91,45.2
-22.5696,150.2942,7,7
-22.6241,150.4911,42,15.2
-22.6213,150.5107,72,16.7
-22.6346,150.4828,53,15.3
-22.6332,150.4926,100,85.6
-22.6318,150.5024,98,66.3
-22.6303,150.5122,100,78
-22.6437,150.4844,46,9.6
-22.6422,150.4942,71,12.1
-22.6394,150.5137,81,18.7
-22.6462,150.5205,45,14
-22.6438,150.6616,100,97.2
-22.6424,150.6714,100,672.8
-22.6409,150.6814,100,122.4
-22.6748,150.5156,44,8.7
-22.6733,150.5254,37,6.8
-22.6558,150.6435,79,34.9
-22.6544,150.6534,96,56.3
-22.6529,150.6632,100,298.1
-22.6515,150.673,100,463.1
-22.65,150.6829,51,10.8
-22.6634,150.655,91,37.9
-22.662,150.6648,100,82.5
-22.6605,150.6746,93,49.3
-22.6725,150.6566,88,30.4
-22.671,150.6664,100,94.6
-22.7738,150.6607,44,8.4
-23.3753,150.5662,74,30.3
-23.3738,150.576,89,38.5
-23.3724,150.5856,77,20.8
-23.3843,150.5678,59,22
-23.3829,150.5776,78,41.1
-23.8151,151.1445,63,10.1
-23.8136,151.1546,96,61.9
-23.8242,151.1462,100,127.1
-23.8227,151.1562,100,238.4
-23.8212,151.1663,77,23.3
-24.4942,151.7531,67,11.2
-24.4926,151.7634,71,13.8
-24.5035,151.7548,91,42.6
-24.5019,151.7651,98,74.6
-25.3658,152.7234,78,20.3
-25.364,152.7344,80,23.1
-25.9356,150.9193,86,27.8
-25.9341,150.9293,69,11.6
-22.5259,150.2767,89,37.8
-22.5378,150.2588,93,47.9
-22.5364,150.2686,80,21.3
-19.3656,146.4838,43,14.1
-19.5573,143.9712,48,36.5
-19.5459,143.9695,71,51
-19.5289,144.0149,90,76.4
-19.5308,143.9991,42,47.9
-19.5344,143.968,73,48.8
-19.3642,146.4945,59,16
-19.3724,146.5071,53,17.8
-19.3343,146.8749,69,8.4
-19.3991,147.0096,56,13.1
-19.3977,147.0199,49,12.7
-19.4071,147.0217,56,19.8
-20.0465,148.1916,70,10.4
-19.4178,147.0135,33,24.3
-19.4165,147.0234,68,36.9
-19.4353,147.0269,92,53.9
-19.434,147.0366,53,22.9
-19.5553,147.2147,66,10.8
-19.5539,147.225,82,23.9
-19.4783,143.9708,67,27.3
-19.4765,143.9862,74,34.1
-19.4755,143.9756,75,36.9
-19.4869,143.9772,83,57.3
-19.4851,143.9928,57,17.8
-19.5019,143.9475,100,169.3
-19.5001,143.9635,100,684.5
-19.4983,143.9788,67,65.3
-19.4965,143.9943,67,54.1
-19.5134,143.9489,75,31.6
-19.5115,143.965,100,160.5
-19.523,143.9667,77,34.7
-19.5212,143.9822,44,29
-19.5194,143.9974,100,207.7
-19.8002,147.7868,57,13.8
-20.0479,148.1818,80,18
-19.5973,144.0156,23,32.5
-19.601,143.9834,73,43.4
-19.5822,144.0459,64,49.4
-19.584,144.0301,38,55.2
-19.5726,144.0285,84,111.4
-19.5613,144.0268,100,150.1
-19.5648,143.9953,55,57.2
-19.5666,143.9794,65,63.7
-19.5499,144.025,100,187.5
-19.5552,143.9779,86,82.9
-19.5612,144.0359,88,86.6
-19.5631,144.0201,66,57.8
-19.5668,143.9887,69,54.3
-19.5498,144.0341,91,82.1
-19.5517,144.0184,98,142.2
-19.5554,143.9871,91,86.9
-17.0285,143.0744,93,94.2
-16.5253,139.3429,85,170.1
-16.5409,139.3447,92,263.9
-15.9492,144.4278,63,46.1
-15.9539,144.434,81,53.8
-16.5385,139.3169,64,82.6
-16.5353,139.3485,97,390.4
-15.9628,144.4485,69,55.6
-15.9612,144.4616,100,165
-16.551,139.3501,56,98.4
-15.9716,144.4632,59,34.8
-15.9805,144.4772,50,32.3
-16.6304,139.1971,0,117.6
-16.627,139.2294,49,59.6
-16.6245,139.204,73,170.4
-16.8309,138.68,37,36.5
-16.8438,138.7173,81,194.4
-16.8506,138.7254,72,108.1
-16.8293,142.7538,72,31.7
-16.8634,142.7759,82,52.3
-16.8755,142.7774,69,35.4
-16.8696,142.7641,86,63.7
-16.8677,142.7816,78,48.5
-16.8797,142.7831,53,25.8
-16.9851,143.0807,46,37.5
-16.9969,143.0823,93,96.6
-16.9949,143.0989,73,51.6
-17.0087,143.0838,71,47.8
-17.0225,143.0686,81,42.4
